bootstrap_id,valid_pairs,genuine_pairs,impostor_pairs,baseline_roc_auc,fused_roc_auc,delta_roc_auc,baseline_eer,fused_eer,delta_eer,baseline_accuracy_at_eer_threshold,fused_accuracy_at_eer_threshold
774,56,52,4,0.9615384615384616,0.9807692307692307,0.019230769230769162,0.019230769230769218,0.009615384615384637,-0.009615384615384581,0.9642857142857143,0.9821428571428571
775,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
776,56,52,4,0.9423076923076923,0.9375,-0.004807692307692291,0.038461538461538436,0.038461538461538436,0.0,0.9285714285714286,0.9285714285714286
777,56,52,4,0.9807692307692307,0.9807692307692307,0.0,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
778,56,52,4,0.9230769230769231,0.9230769230769231,0.0,0.038461538461538436,0.038461538461538436,0.0,0.9285714285714286,0.9285714285714286
779,56,52,4,0.9807692307692308,0.9807692307692307,-1.1102230246251565e-16,0.019230769230769218,0.009615384615384637,-0.009615384615384581,0.9642857142857143,0.9821428571428571
780,56,52,4,0.9567307692307692,0.9807692307692307,0.024038461538461564,0.028846153846153855,0.009615384615384637,-0.019230769230769218,0.9464285714285714,0.9821428571428571
781,56,52,4,0.9423076923076923,0.9519230769230769,0.009615384615384581,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
782,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
783,56,52,4,0.9711538461538461,0.9615384615384616,-0.009615384615384581,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
784,56,52,4,0.9567307692307692,0.9615384615384616,0.004807692307692402,0.028846153846153855,0.019230769230769218,-0.009615384615384637,0.9464285714285714,0.9642857142857143
785,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
786,56,52,4,0.9615384615384616,0.9903846153846154,0.028846153846153855,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
787,56,52,4,0.9807692307692308,0.9903846153846154,0.009615384615384581,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
788,56,52,4,0.985576923076923,0.9951923076923077,0.009615384615384692,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
789,56,52,4,0.9807692307692308,0.9759615384615384,-0.004807692307692402,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
790,56,52,4,0.9807692307692308,1.0,0.019230769230769162,0.019230769230769218,0.0,-0.019230769230769218,0.9642857142857143,1.0
791,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
792,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
793,56,52,4,0.9423076923076923,0.9807692307692307,0.038461538461538436,0.028846153846153855,0.009615384615384637,-0.019230769230769218,0.9464285714285714,0.9821428571428571
794,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
795,56,52,4,0.9711538461538461,0.9807692307692307,0.009615384615384581,0.019230769230769218,0.009615384615384637,-0.009615384615384581,0.9642857142857143,0.9821428571428571
796,56,52,4,0.9711538461538461,0.9807692307692307,0.009615384615384581,0.019230769230769218,0.009615384615384637,-0.009615384615384581,0.9642857142857143,0.9821428571428571
797,56,52,4,0.9278846153846153,0.9423076923076923,0.014423076923076983,0.04807692307692307,0.028846153846153855,-0.019230769230769218,0.9107142857142857,0.9464285714285714
798,56,52,4,0.9230769230769231,0.9807692307692307,0.0576923076923076,0.038461538461538436,0.009615384615384637,-0.0288461538461538,0.9285714285714286,0.9821428571428571
799,56,52,4,0.9711538461538461,0.9711538461538461,0.0,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
800,56,52,4,0.9807692307692308,0.9903846153846154,0.009615384615384581,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
801,56,52,4,0.985576923076923,0.9951923076923077,0.009615384615384692,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
802,56,52,4,0.9423076923076923,0.9711538461538461,0.028846153846153855,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
803,56,52,4,0.9903846153846154,1.0,0.009615384615384581,0.009615384615384637,0.0,-0.009615384615384637,0.9821428571428571,1.0
804,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
805,56,52,4,0.9567307692307692,0.971153846153846,0.014423076923076872,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
806,56,52,4,0.9423076923076923,0.971153846153846,0.028846153846153744,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
807,56,52,4,0.9567307692307692,0.9615384615384616,0.004807692307692402,0.028846153846153855,0.019230769230769218,-0.009615384615384637,0.9464285714285714,0.9642857142857143
808,56,52,4,0.9807692307692307,0.9807692307692307,0.0,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
809,56,52,4,0.9903846153846154,0.9759615384615384,-0.014423076923076983,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
810,56,52,4,0.9423076923076923,0.9663461538461537,0.024038461538461453,0.038461538461538436,0.038461538461538436,0.0,0.9285714285714286,0.9285714285714286
811,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
812,56,52,4,0.9807692307692307,0.9951923076923077,0.014423076923076983,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
813,56,52,4,0.9711538461538461,0.9519230769230769,-0.019230769230769273,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
814,56,52,4,0.9615384615384616,0.9759615384615384,0.014423076923076872,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
815,56,52,4,0.9423076923076923,0.951923076923077,0.009615384615384692,0.038461538461538436,0.038461538461538436,0.0,0.9285714285714286,0.9285714285714286
816,56,52,4,0.9711538461538461,0.9423076923076923,-0.028846153846153855,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
817,56,52,4,0.985576923076923,0.9951923076923077,0.009615384615384692,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
818,56,52,4,0.985576923076923,0.9903846153846154,0.004807692307692402,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
819,56,52,4,0.9903846153846154,0.9807692307692307,-0.009615384615384692,0.019230769230769218,0.009615384615384637,-0.009615384615384581,0.9642857142857143,0.9821428571428571
820,56,52,4,0.9711538461538461,0.9759615384615384,0.004807692307692291,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
821,56,52,4,0.9567307692307692,0.9615384615384615,0.004807692307692291,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
822,56,52,4,0.9903846153846154,0.9807692307692307,-0.009615384615384692,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
823,56,52,4,0.9903846153846154,0.9807692307692307,-0.009615384615384692,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
824,56,52,4,0.9423076923076923,0.9471153846153846,0.004807692307692291,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
825,56,52,4,0.9567307692307692,0.971153846153846,0.014423076923076872,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
826,56,52,4,0.9711538461538461,0.9807692307692308,0.009615384615384692,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
827,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
828,56,52,4,0.985576923076923,0.9807692307692307,-0.004807692307692291,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
829,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
830,56,52,4,0.9038461538461539,0.9471153846153846,0.043269230769230727,0.04807692307692307,0.04807692307692307,0.0,0.9107142857142857,0.9107142857142857
831,56,52,4,0.985576923076923,0.9807692307692307,-0.004807692307692291,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
832,56,52,4,0.9615384615384616,0.9615384615384616,0.0,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
833,56,52,4,0.9615384615384616,0.9663461538461539,0.004807692307692291,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
834,56,52,4,0.9615384615384616,1.0,0.038461538461538436,0.019230769230769218,0.0,-0.019230769230769218,0.9642857142857143,1.0
835,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
836,56,52,4,0.9711538461538461,0.9615384615384616,-0.009615384615384581,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
837,56,52,4,0.9807692307692307,0.9903846153846154,0.009615384615384692,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
838,56,52,4,0.9423076923076923,0.9615384615384615,0.019230769230769162,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
839,56,52,4,0.985576923076923,0.9951923076923077,0.009615384615384692,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
840,56,52,4,0.9615384615384616,0.9663461538461537,0.00480769230769218,0.038461538461538436,0.038461538461538436,0.0,0.9285714285714286,0.9285714285714286
841,56,52,4,0.9711538461538461,0.9807692307692308,0.009615384615384692,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
842,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
843,56,52,4,0.9711538461538461,0.9903846153846154,0.019230769230769273,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
844,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
845,56,52,4,0.9807692307692308,0.9615384615384616,-0.019230769230769273,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
846,56,52,4,0.9615384615384616,0.9423076923076923,-0.019230769230769273,0.038461538461538436,0.028846153846153855,-0.009615384615384581,0.9285714285714286,0.9464285714285714
847,56,52,4,0.9807692307692307,0.9951923076923077,0.014423076923076983,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
848,56,52,4,0.9807692307692308,0.9615384615384616,-0.019230769230769273,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
849,56,52,4,0.9423076923076923,0.9423076923076923,0.0,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
850,56,52,4,0.985576923076923,0.9807692307692307,-0.004807692307692291,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
851,56,52,4,0.9807692307692307,0.9807692307692307,0.0,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
852,56,52,4,0.9903846153846154,0.9903846153846154,0.0,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
853,56,52,4,0.985576923076923,0.9951923076923077,0.009615384615384692,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
854,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
855,56,52,4,0.9711538461538461,0.9615384615384616,-0.009615384615384581,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
856,56,52,4,0.9711538461538461,0.9759615384615384,0.004807692307692291,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
857,56,52,4,0.9807692307692308,0.9759615384615384,-0.004807692307692402,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
858,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
859,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
860,56,52,4,0.9711538461538461,0.9615384615384616,-0.009615384615384581,0.028846153846153855,0.019230769230769218,-0.009615384615384637,0.9464285714285714,0.9642857142857143
861,56,52,4,0.9519230769230769,0.9615384615384616,0.009615384615384692,0.04807692307692307,0.019230769230769218,-0.028846153846153855,0.9107142857142857,0.9642857142857143
862,56,52,4,0.9423076923076923,0.9807692307692307,0.038461538461538436,0.028846153846153855,0.009615384615384637,-0.019230769230769218,0.9464285714285714,0.9821428571428571
863,56,52,4,0.9423076923076923,1.0,0.05769230769230771,0.038461538461538436,0.0,-0.038461538461538436,0.9285714285714286,1.0
864,56,52,4,0.9278846153846154,0.9471153846153846,0.019230769230769162,0.04807692307692307,0.04807692307692307,0.0,0.9107142857142857,0.9107142857142857
865,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
866,56,52,4,0.9807692307692308,0.9615384615384616,-0.019230769230769273,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
867,56,52,4,0.9711538461538461,0.9615384615384616,-0.009615384615384581,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
868,56,52,4,0.9615384615384616,0.9615384615384616,0.0,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
869,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
870,56,52,4,0.9567307692307692,0.9615384615384616,0.004807692307692402,0.028846153846153855,0.019230769230769218,-0.009615384615384637,0.9464285714285714,0.9642857142857143
871,56,52,4,0.9615384615384616,0.9711538461538461,0.009615384615384581,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
872,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
873,56,52,4,0.985576923076923,0.9807692307692307,-0.004807692307692291,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
874,56,52,4,0.9615384615384616,0.9375,-0.024038461538461564,0.038461538461538436,0.038461538461538436,0.0,0.9285714285714286,0.9285714285714286
875,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
876,56,52,4,0.9615384615384616,0.9711538461538461,0.009615384615384581,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
877,56,52,4,0.9711538461538461,0.9615384615384616,-0.009615384615384581,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
878,56,52,4,0.9711538461538461,0.9711538461538461,0.0,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
879,56,52,4,0.9711538461538461,0.9711538461538461,0.0,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
880,56,52,4,0.9711538461538461,0.9711538461538461,0.0,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
881,56,52,4,0.9567307692307692,0.9711538461538461,0.014423076923076983,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
882,56,52,4,0.9615384615384616,0.9807692307692307,0.019230769230769162,0.019230769230769218,0.009615384615384637,-0.009615384615384581,0.9642857142857143,0.9821428571428571
883,56,52,4,0.9423076923076923,0.9423076923076923,0.0,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
884,56,52,4,0.9807692307692308,0.9759615384615384,-0.004807692307692402,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
885,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
886,56,52,4,0.9807692307692307,0.9903846153846154,0.009615384615384692,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
887,56,52,4,0.9711538461538461,0.9903846153846154,0.019230769230769273,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
888,56,52,4,0.9807692307692308,0.9807692307692308,0.0,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
889,56,52,4,0.9134615384615384,0.9230769230769231,0.009615384615384692,0.05769230769230771,0.038461538461538436,-0.019230769230769273,0.8928571428571429,0.9285714285714286
890,56,52,4,0.9615384615384616,0.9759615384615384,0.014423076923076872,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
891,56,52,4,0.9711538461538461,0.9615384615384616,-0.009615384615384581,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
892,56,52,4,0.9711538461538461,0.9759615384615384,0.004807692307692291,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
893,56,52,4,0.9711538461538461,0.971153846153846,-1.1102230246251565e-16,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
894,56,52,4,0.985576923076923,0.9903846153846154,0.004807692307692402,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
895,56,52,4,0.9567307692307692,0.9807692307692307,0.024038461538461564,0.028846153846153855,0.009615384615384637,-0.019230769230769218,0.9464285714285714,0.9821428571428571
896,56,52,4,0.9230769230769231,0.9423076923076923,0.019230769230769162,0.038461538461538436,0.038461538461538436,0.0,0.9285714285714286,0.9285714285714286
897,56,52,4,0.985576923076923,0.9951923076923077,0.009615384615384692,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
898,56,52,4,0.985576923076923,0.9807692307692307,-0.004807692307692291,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
899,56,52,4,0.9567307692307692,0.9567307692307692,0.0,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
900,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
901,56,52,4,0.9423076923076923,0.9615384615384616,0.019230769230769273,0.05769230769230771,0.019230769230769218,-0.03846153846153849,0.8928571428571429,0.9642857142857143
902,56,52,4,0.9711538461538461,0.9903846153846154,0.019230769230769273,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
903,56,52,4,0.9903846153846154,0.9951923076923077,0.004807692307692291,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
904,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
905,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
906,56,52,4,0.9423076923076923,0.9423076923076923,0.0,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
907,56,52,4,0.9423076923076923,0.9326923076923077,-0.009615384615384581,0.038461538461538436,0.038461538461538436,0.0,0.9285714285714286,0.9285714285714286
908,56,52,4,0.9711538461538461,0.9615384615384616,-0.009615384615384581,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
909,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
910,56,52,4,0.9615384615384616,0.9711538461538461,0.009615384615384581,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
911,56,52,4,0.9615384615384616,0.9663461538461539,0.004807692307692291,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
912,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
913,56,52,4,0.9134615384615384,0.9278846153846154,0.014423076923076983,0.05769230769230771,0.05769230769230771,0.0,0.8928571428571429,0.8928571428571429
914,56,52,4,0.9423076923076923,0.9615384615384615,0.019230769230769162,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
915,56,52,4,0.9567307692307692,0.9567307692307693,1.1102230246251565e-16,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
916,56,52,4,0.9711538461538461,0.9423076923076923,-0.028846153846153855,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
917,56,52,4,0.985576923076923,0.9951923076923077,0.009615384615384692,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
918,56,52,4,0.9903846153846154,1.0,0.009615384615384581,0.009615384615384637,0.0,-0.009615384615384637,0.9821428571428571,1.0
919,56,52,4,0.9423076923076923,0.9567307692307692,0.014423076923076872,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
920,56,52,4,0.9423076923076923,0.9615384615384616,0.019230769230769273,0.038461538461538436,0.019230769230769218,-0.019230769230769218,0.9285714285714286,0.9642857142857143
921,56,52,4,0.9567307692307692,0.9807692307692307,0.024038461538461564,0.028846153846153855,0.009615384615384637,-0.019230769230769218,0.9464285714285714,0.9821428571428571
922,56,52,4,0.9615384615384616,0.9711538461538461,0.009615384615384581,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
923,56,52,4,0.985576923076923,0.9807692307692307,-0.004807692307692291,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
924,56,52,4,0.9615384615384616,0.9615384615384616,0.0,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
925,56,52,4,0.9567307692307692,0.9807692307692307,0.024038461538461564,0.028846153846153855,0.009615384615384637,-0.019230769230769218,0.9464285714285714,0.9821428571428571
926,56,52,4,0.9711538461538461,1.0,0.028846153846153855,0.019230769230769218,0.0,-0.019230769230769218,0.9642857142857143,1.0
927,56,52,4,0.9711538461538461,0.9615384615384616,-0.009615384615384581,0.05769230769230771,0.019230769230769218,-0.03846153846153849,0.8928571428571429,0.9642857142857143
928,56,52,4,0.985576923076923,0.9951923076923077,0.009615384615384692,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
929,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
930,56,52,4,0.985576923076923,0.9807692307692307,-0.004807692307692291,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
931,56,52,4,0.9615384615384616,0.9759615384615384,0.014423076923076872,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
932,56,52,4,0.9038461538461539,0.9423076923076923,0.038461538461538436,0.04807692307692307,0.04807692307692307,0.0,0.9107142857142857,0.9107142857142857
933,56,52,4,0.9711538461538461,0.9759615384615384,0.004807692307692291,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
934,56,52,4,0.9807692307692307,0.9807692307692307,0.0,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
935,56,52,4,0.985576923076923,1.0,0.014423076923076983,0.009615384615384637,0.0,-0.009615384615384637,0.9821428571428571,1.0
936,56,52,4,0.985576923076923,0.9807692307692307,-0.004807692307692291,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
937,56,52,4,0.9951923076923077,0.9807692307692307,-0.014423076923076983,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
938,56,52,4,0.9278846153846154,0.9471153846153846,0.019230769230769162,0.04807692307692307,0.04807692307692307,0.0,0.9107142857142857,0.9107142857142857
939,56,52,4,0.9423076923076923,0.9423076923076923,0.0,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
940,56,52,4,0.9423076923076923,0.9663461538461537,0.024038461538461453,0.038461538461538436,0.038461538461538436,0.0,0.9285714285714286,0.9285714285714286
941,56,52,4,0.9615384615384616,0.9807692307692307,0.019230769230769162,0.019230769230769218,0.009615384615384637,-0.009615384615384581,0.9642857142857143,0.9821428571428571
942,56,52,4,0.9423076923076923,0.9423076923076923,0.0,0.038461538461538436,0.038461538461538436,0.0,0.9285714285714286,0.9285714285714286
943,56,52,4,0.9423076923076923,0.9807692307692307,0.038461538461538436,0.028846153846153855,0.009615384615384637,-0.019230769230769218,0.9464285714285714,0.9821428571428571
944,56,52,4,0.9567307692307692,0.9423076923076923,-0.014423076923076872,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
945,56,52,4,0.9807692307692308,0.9759615384615384,-0.004807692307692402,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
946,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
947,56,52,4,0.985576923076923,0.9951923076923077,0.009615384615384692,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
948,56,52,4,0.9615384615384616,0.9663461538461539,0.004807692307692291,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
949,56,52,4,0.985576923076923,0.9903846153846154,0.004807692307692402,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
950,56,52,4,0.9903846153846154,0.9759615384615384,-0.014423076923076983,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
951,56,52,4,0.985576923076923,1.0,0.014423076923076983,0.009615384615384637,0.0,-0.009615384615384637,0.9821428571428571,1.0
952,56,52,4,0.9711538461538461,1.0,0.028846153846153855,0.019230769230769218,0.0,-0.019230769230769218,0.9642857142857143,1.0
953,56,52,4,0.985576923076923,0.9807692307692307,-0.004807692307692291,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
954,56,52,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
955,56,52,4,0.9038461538461539,0.9326923076923077,0.028846153846153855,0.04807692307692307,0.04807692307692307,0.0,0.9107142857142857,0.9107142857142857
956,56,52,4,0.985576923076923,0.9807692307692307,-0.004807692307692291,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
957,56,52,4,0.9711538461538461,0.9807692307692307,0.009615384615384581,0.019230769230769218,0.009615384615384637,-0.009615384615384581,0.9642857142857143,0.9821428571428571
958,56,52,4,0.985576923076923,0.9951923076923077,0.009615384615384692,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
959,56,52,4,0.9423076923076923,0.9230769230769231,-0.019230769230769162,0.038461538461538436,0.038461538461538436,0.0,0.9285714285714286,0.9285714285714286
960,56,52,4,0.9807692307692307,0.9903846153846154,0.009615384615384692,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
961,56,52,4,0.985576923076923,1.0,0.014423076923076983,0.009615384615384637,0.0,-0.009615384615384637,0.9821428571428571,1.0
962,56,52,4,0.9903846153846154,0.9807692307692307,-0.009615384615384692,0.019230769230769218,0.009615384615384637,-0.009615384615384581,0.9642857142857143,0.9821428571428571
963,56,52,4,0.9903846153846154,0.9951923076923077,0.004807692307692291,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
964,56,52,4,0.9711538461538461,0.9615384615384616,-0.009615384615384581,0.019230769230769218,0.019230769230769218,0.0,0.9642857142857143,0.9642857142857143
965,56,52,4,0.9903846153846154,0.9807692307692307,-0.009615384615384692,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
966,56,52,4,0.9567307692307692,0.971153846153846,0.014423076923076872,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
967,56,52,4,0.985576923076923,0.9807692307692307,-0.004807692307692291,0.009615384615384637,0.009615384615384637,0.0,0.9821428571428571,0.9821428571428571
968,56,52,4,0.9567307692307692,0.971153846153846,0.014423076923076872,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
969,56,52,4,0.9855769230769231,0.9567307692307692,-0.028846153846153966,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
970,56,52,4,0.9711538461538461,1.0,0.028846153846153855,0.019230769230769218,0.0,-0.019230769230769218,0.9642857142857143,1.0
971,56,52,4,0.9423076923076923,0.9615384615384615,0.019230769230769162,0.028846153846153855,0.028846153846153855,0.0,0.9464285714285714,0.9464285714285714
